product_id,product_detail_id,seller_id,id,rating_1,rating_2,rating_3,rating_4,rating_5
132234204,139050883,1,95,0,0,0,2,10
133599948,133599977,189668,111,0,0,1,1,11
133599948,133600011,189668,111,0,0,0,0,16
133599948,135596523,179232,111,0,0,0,0,10
133599948,135596563,179232,111,0,0,0,1,7
133811136,133811138,29952,149,0,0,0,0,9
133811136,133811140,29952,149,0,0,0,0,1
133811136,143523968,29952,149,0,0,0,1,3
133811136,143523969,29952,149,0,0,0,0,7
133811136,150825981,172070,149,0,0,0,0,1
133811136,150825982,172070,149,0,0,0,0,1
133811136,189106428,1,149,0,0,0,1,6
133811136,189106429,1,149,1,0,0,3,12
135322157,135322159,29952,20,0,0,0,5,9
135322157,135322161,29952,20,0,0,0,0,5
135322157,138831200,179232,20,0,0,1,1,5
135322157,176059930,1,20,1,1,0,1,12
135332196,135332198,29952,20,0,0,0,0,6
135332196,135332200,29952,20,0,0,0,0,1
135332196,135511715,179232,20,0,0,1,0,4
135332196,135511716,179232,20,1,1,0,0,6
135332196,140621854,1,20,0,0,0,4,55
135332196,140621855,1,20,2,0,1,0,17
137153211,137153212,222120,21,0,0,0,0,1
137572223,137572225,29952,35,0,0,1,0,1
137572223,137572227,29952,35,0,0,0,0,1
137582801,137582803,29952,63,0,0,0,1,0
137582801,168518036,179232,63,1,0,0,0,0
137864049,137864050,2350,53,0,0,0,2,4
138305946,138569412,1,19,0,0,0,4,14
138305946,141648148,179232,19,0,0,0,0,1
138873172,138873176,162514,111,0,0,0,0,1
138873172,142245116,29952,111,0,0,0,0,4
138873172,142245118,29952,111,0,0,0,0,1
138873172,146988589,80348,111,0,0,0,0,2
140184098,140184100,29952,131,2,0,1,0,11
140184098,144192837,179232,131,2,0,0,3,3
140184098,144192839,179232,131,1,0,0,3,4
140221779,140221781,1,118,0,0,0,0,1
140221779,140221783,1,118,0,0,0,0,3
140309479,140309481,63,15,0,0,0,1,0
140309479,144629008,179232,15,0,0,1,0,1
140309479,144629009,179232,15,1,0,0,1,0
140309479,144629010,179232,15,0,0,1,0,3
140309479,150064780,53024,15,0,0,0,0,1
141133864,141133868,29952,32,0,0,0,0,1
141529940,144973947,162061,63,0,0,0,0,1
142028538,142028540,213861,41,0,0,0,2,6
142028538,142028542,213861,41,0,0,0,1,3
142545270,142545272,1,34,0,0,0,3,31
142545270,142545275,1,34,0,0,1,1,86
142545270,171350275,1,34,0,1,0,4,45
143358429,143358431,189668,107,0,0,0,1,15
143358429,143358433,189668,107,0,0,1,4,12
143359355,143359357,29952,110,0,0,1,0,3
143359355,143359359,29952,110,0,0,0,0,3
143359355,149334317,29952,110,0,0,0,0,1
143359355,149334319,29952,110,0,0,0,0,3
143850131,143850133,162514,118,0,0,0,0,3
143850131,143850135,162514,118,0,0,0,1,1
144870494,145275514,213861,34,0,0,0,0,1
145867907,145867908,245735,125,0,0,0,0,1
145907337,145907339,245735,128,0,0,0,0,1
145972424,145972426,162514,34,0,0,0,1,3
147058165,147058167,63,25,1,0,0,1,3
147058165,147058169,63,25,0,0,0,0,1
147969070,155338645,179232,13,1,0,0,3,4
147969070,155338646,179232,13,0,0,2,4,8
147969070,155338647,179232,13,1,0,1,1,5
149776401,171189045,179232,102,0,0,0,1,7
151463645,151463646,2350,9,0,0,0,1,0
151588148,151588150,1,130,0,0,0,0,2
151588148,151588152,1,130,0,0,0,1,3
151588148,171240883,1,130,0,0,0,0,3
152880374,160372524,179232,7,0,0,0,0,5
155833852,155833858,29952,16,0,0,0,0,1
156000562,156000566,29952,72,0,0,0,0,2
156000562,156000571,29952,72,0,0,0,0,2
158091991,158091993,1,117,0,0,0,1,1
158091991,158091995,1,117,0,0,0,0,2
158348723,158348727,29952,41,0,0,0,0,1
158461088,158461473,20704,35,0,0,0,0,2
158461088,189700515,20704,35,0,0,0,1,0
158714974,158714987,1,69,0,1,0,0,11
158714974,158714989,1,69,1,0,1,0,17
158714974,158714991,1,69,0,0,0,0,1
158741127,158741129,29952,69,0,0,0,0,7
158741127,158741131,29952,69,0,0,0,0,2
158741127,158741133,29952,69,0,0,0,0,1
158741127,179233031,179232,69,0,0,0,0,1
158880691,158880693,162514,69,0,0,0,1,0
158880691,158880695,162514,69,0,0,0,0,2
158959446,158959450,245735,41,0,0,0,0,1
159725951,159725953,20704,69,0,0,0,0,6
159725951,159725955,20704,69,0,0,0,0,7
159725951,159725957,20704,69,0,0,0,0,1
159725951,196153418,1,69,0,0,0,0,3
159725951,196153419,1,69,0,0,0,1,2
159853930,159853938,29952,89,0,0,0,0,1
159887168,159887181,261128,89,0,0,0,0,2
159887168,159887190,261128,89,0,0,0,0,1
159887168,159887195,261128,89,1,0,0,1,2
159887168,159887199,261128,89,0,0,0,0,1
159887168,159887206,261128,89,0,0,0,0,1
159887243,159887249,261128,96,0,0,0,0,4
159887243,159887254,261128,96,0,0,0,0,6
159887243,159887258,261128,96,0,0,0,1,5
159887243,159887262,261128,96,0,0,0,0,2
160203316,160203318,179232,85,0,0,0,0,3
160203316,160203320,179232,85,0,0,0,0,1
160303941,160303943,162514,20,1,0,0,0,0
160303941,160303945,162514,20,0,0,0,0,1
160797086,160797090,29952,130,0,0,0,1,1
160801738,160801740,162514,152,0,0,0,1,9
160801738,160801742,162514,152,1,0,0,1,17
160801738,169879712,179232,152,0,0,0,1,11
160801738,169879713,179232,152,0,0,0,1,4
160801738,169879714,179232,152,0,0,0,3,13
160801751,160801753,162514,152,0,0,0,0,5
160801751,160801755,162514,152,0,1,0,0,2
160801751,160801757,162514,152,0,0,0,0,2
160801751,166542226,1,152,0,0,1,1,28
160801751,166542227,1,152,0,0,1,6,34
160801751,166542228,1,152,0,1,1,0,45
160819119,160819121,29952,152,0,0,0,1,4
160819119,161386600,29952,152,0,0,0,0,4
160819119,169880808,179232,152,0,0,0,1,6
160819119,169880809,179232,152,0,0,0,1,11
160819119,169880810,179232,152,0,0,0,0,3
161158099,161158101,259709,162,0,0,0,0,2
161178498,161178505,259709,161,0,0,0,0,1
162478086,162478088,1,90,0,0,0,0,4
162478086,162478090,1,90,0,0,0,2,11
162478086,162478092,1,90,1,0,1,1,3
162478086,162478094,1,90,1,0,0,1,3
162583902,162583904,1,91,0,0,0,0,3
162583902,162583906,1,91,0,0,0,1,2
162583902,162583908,1,91,0,0,0,0,5
162583902,162583910,1,91,0,0,0,0,9
162583980,162583982,1,91,0,0,0,1,3
162583980,162583986,1,91,0,0,0,0,2
162583980,162583988,1,91,0,0,0,2,1
162593114,162593118,1,93,0,0,0,0,2
162593114,162593120,1,93,2,0,0,0,5
162593114,162593122,1,93,0,0,1,1,3
162593136,162593140,1,93,0,0,1,2,6
162593136,162593142,1,93,0,0,1,1,3
162593136,162593144,1,93,0,0,1,0,4
162593187,162593189,1,93,0,0,0,0,3
162593187,162593191,1,93,0,0,0,1,4
162593187,162593193,1,93,0,0,0,1,6
162593187,162593195,1,93,0,0,0,0,1
162593187,170730061,259954,93,0,0,0,0,1
163039754,163039764,20704,152,0,0,0,0,4
163039754,163039768,20704,152,0,0,0,1,1
163039754,163039770,20704,152,0,0,0,0,3
164758308,164758310,20704,77,0,0,0,0,2
164758308,164758339,20704,77,0,0,0,1,1
164923596,164923598,213861,34,0,0,0,0,1
164937168,164937170,1,34,1,0,0,0,46
164937168,164937172,1,34,0,0,0,5,30
164960337,164960341,20704,158,0,0,0,1,3
164960337,164960343,20704,158,0,0,0,1,3
165700071,165700073,213861,38,0,0,0,1,1
165700071,165700075,213861,38,0,0,0,0,1
165965622,165965624,29952,158,0,0,0,1,1
166034912,166034914,1,33,0,0,0,2,9
166034912,166034916,1,33,0,0,0,0,7
166389506,166389508,20704,71,0,0,0,0,8
166389506,166389510,20704,71,0,0,0,1,11
166389506,173098011,162061,71,0,0,1,0,0
166438257,166438261,162514,158,0,0,0,0,2
166438257,166438263,162514,158,0,0,0,0,6
167383164,167383229,34716,152,0,0,0,0,1
167495996,167495998,29952,71,0,0,0,0,3
167495996,167496000,29952,71,0,0,0,1,5
167495996,169880923,179232,71,0,0,1,2,8
167495996,169880924,179232,71,0,0,0,0,2
167611667,167611669,20704,69,0,0,0,0,2
167611667,167611671,20704,69,0,0,0,0,1
167611667,167611673,20704,69,0,0,0,0,2
167611667,179233532,179232,69,0,0,0,0,1
167611667,179233533,179232,69,0,0,0,0,1
168055450,168055458,20704,91,0,0,0,0,2
168304456,168304458,189668,112,0,0,0,0,9
168304456,168304460,189668,112,0,0,0,2,6
168304536,168304538,1,46,0,0,0,0,7
168304536,168304540,1,46,0,0,0,0,3
168844555,168844561,261128,90,0,0,0,0,1
168844555,168844569,261128,90,0,0,0,0,1
168940033,168940039,261128,93,0,1,0,0,0
169520871,169520873,29952,156,0,0,0,0,2
169547788,169937786,29952,155,0,0,0,0,3
169547788,169937787,29952,155,0,0,0,0,3
169749516,169749518,162514,155,0,0,0,0,2
169749516,169749520,162514,155,0,0,0,0,1
169749516,169749522,162514,155,0,0,0,0,3
169756083,169756085,162514,156,0,0,0,0,1
170497385,170497387,1,82,0,0,1,1,28
170497385,170497389,1,82,1,0,0,1,19
170497385,170497391,1,82,1,0,0,0,26
170497385,170497393,1,82,0,0,0,3,20
170580388,170580391,1,74,0,0,0,0,25
170580388,170580394,1,74,1,0,1,1,18
170580388,170580396,1,74,1,0,1,3,26
170581659,170581661,1,76,0,0,0,4,23
170581659,170581663,1,76,0,0,0,3,29
170581659,170581666,1,76,0,0,2,2,19
170775712,170775714,29952,146,0,0,0,1,4
170775712,170775716,29952,146,0,0,0,0,1
170775712,177778387,29952,146,0,0,0,0,3
171117665,171117694,20704,93,0,0,0,0,1
171169353,171169355,29952,82,0,0,0,0,4
171169353,171169357,29952,82,0,0,0,0,5
171169353,171169359,29952,82,0,0,0,0,4
171169353,171169361,29952,82,0,0,0,0,1
171190775,171190777,179232,103,0,0,0,2,5
171190775,171190791,179232,103,1,1,1,1,4
171323116,171323120,1,92,0,0,0,0,5
171323116,171323122,1,92,0,0,0,0,1
171897574,171897580,20704,146,0,0,0,0,1
171897574,171897590,20704,146,0,0,0,0,3
171934203,171936550,20704,82,0,0,0,0,3
171934203,171937254,20704,82,0,0,0,0,5
171934203,171937359,20704,82,0,0,0,1,5
171934203,186285522,77917,82,0,0,0,0,1
172001933,172001935,179232,71,0,0,0,2,0
172001933,172001937,179232,71,0,0,0,1,0
172160182,172160188,20704,155,0,0,0,0,7
172160182,172160190,20704,155,0,0,0,1,6
172178476,172178479,29952,76,0,0,0,0,4
172178476,172178483,29952,76,0,0,0,0,1
172178476,172178487,29952,76,0,0,0,0,1
172309326,172309328,29952,74,0,0,0,0,2
172309326,172309330,29952,74,0,0,0,0,7
172309326,172309332,29952,74,0,0,0,1,3
172313857,178097859,1,62,0,0,0,0,8
172313857,178097860,1,62,0,0,0,0,5
172334001,172334005,179232,149,0,0,0,1,0
172335599,172338065,179232,149,0,1,0,0,2
172335599,172339952,179232,149,0,0,0,0,2
172340710,172340712,179232,112,1,0,0,2,9
172340710,172340714,179232,112,0,0,0,1,6
172589109,172589111,162514,146,0,0,0,0,2
172589109,172589113,162514,146,0,0,0,0,3
172589109,172589115,162514,146,0,0,0,0,3
172589109,179232842,179232,146,0,0,0,0,2
172589109,179232843,179232,146,0,0,0,0,1
172826900,172826902,162514,74,0,0,0,1,3
172826900,172826904,162514,74,0,0,0,0,1
172826900,172826906,162514,74,0,0,0,0,1
172949839,172949841,162514,82,0,0,0,1,3
172949839,172949845,162514,82,0,0,0,0,1
172949839,172949847,162514,82,1,0,0,0,2
173164387,173164389,189668,112,0,0,0,0,1
173205160,173205164,20704,49,0,0,0,0,1
173206400,173206402,20704,41,0,0,0,0,2
173450217,173450219,179232,111,0,0,0,0,2
173450217,173450221,179232,111,0,0,0,0,2
173764269,173764271,20704,74,1,0,0,0,5
173764269,173764273,20704,74,1,0,0,0,14
173764269,173764275,20704,74,0,0,0,2,10
173764269,186268004,77917,74,0,0,0,0,1
173764269,191921719,1,74,0,0,0,1,7
173764269,191921723,1,74,0,0,0,2,11
173764601,173764603,20704,76,0,0,0,0,1
173764601,173764605,20704,76,0,0,0,2,2
173764601,173764607,20704,76,0,0,0,0,4
173764601,184785914,77917,76,0,0,0,0,1
173764601,193160809,1,76,0,0,0,2,2
173764601,193160876,1,76,0,0,0,1,1
174422886,174422888,29952,78,0,0,0,0,3
174422886,174422890,29952,78,0,0,0,0,1
174589577,174589579,261128,93,0,0,0,0,1
174593387,174593391,261128,93,0,0,0,0,1
174598949,174598955,261128,91,0,0,0,0,1
174598949,174598957,261128,91,0,0,0,0,1
174599533,174599541,261128,91,0,0,0,0,1
174599533,174599543,261128,91,0,0,0,0,1
174604032,174604034,261128,74,0,0,0,0,1
174649410,174649412,20704,38,0,0,0,0,1
175147005,175147011,162514,78,0,0,0,0,1
175147005,175147013,162514,78,1,0,0,0,2
175193503,175193510,162514,92,0,0,0,0,1
175845367,175845369,1,88,0,1,0,0,17
175845367,175845371,1,88,0,0,1,0,12
175967811,175967814,261128,88,1,0,2,9,47
175967811,175967820,261128,88,2,0,2,6,37
176713246,176713248,29952,84,0,0,0,1,1
176713246,176713250,29952,84,0,0,0,0,1
177141832,177141834,20704,78,0,0,0,0,5
177141832,177141836,20704,78,1,0,0,0,2
177141832,177141838,20704,78,0,0,0,0,1
177141832,184786073,77917,78,0,1,0,0,0
177141832,186285927,77917,78,0,0,0,0,1
177343384,177343386,1,45,0,0,0,2,6
177343384,177343388,1,45,0,0,0,1,12
177746939,177746943,20704,84,0,0,0,1,3
177746939,177746945,20704,84,0,0,0,2,5
177746939,177746947,20704,84,0,0,0,0,1
177746939,184786657,77917,84,0,0,0,0,2
177746939,184786659,77917,84,0,0,0,0,3
178000116,178000122,162514,84,0,0,0,0,1
178000116,178000126,162514,84,0,0,0,0,1
178575037,178575039,29952,22,0,0,0,0,3
178575037,181787951,29952,22,0,0,0,0,1
178951652,178951654,10016,82,0,0,0,1,1
178951652,178951656,10016,82,0,0,0,0,3
179159226,179159228,1,115,0,0,0,1,1
179159226,179159230,1,115,0,0,1,0,6
179159226,181216468,235971,115,0,1,0,0,0
179159226,181216469,235971,115,0,0,0,0,1
179159231,179159233,1,116,0,0,0,0,2
179159231,179159235,1,116,0,0,0,0,2
179159231,181215758,235971,116,0,0,0,0,5
179159231,181215759,235971,116,0,0,0,1,3
179438706,179438708,1,28,2,0,0,6,23
179438706,179438710,1,28,0,0,1,2,18
179438706,191391439,86805,28,0,0,0,0,1
179438711,179438713,1,22,0,0,0,1,3
179438711,179438715,1,22,0,0,0,0,3
179554879,179554881,80348,160,0,0,0,0,1
179554879,179554883,80348,160,0,0,0,0,1
179554879,179554885,80348,160,0,0,0,0,1
179589103,179589105,179232,146,0,0,0,0,1
179589103,179589107,179232,146,0,0,0,0,1
179717941,179717943,10016,93,1,0,0,0,1
179717941,179717945,10016,93,0,0,0,0,1
179717941,179717947,10016,93,0,0,0,0,2
179717941,190584711,10016,93,0,0,0,0,2
179717941,190584712,10016,93,0,0,0,0,1
179930699,179930701,1,22,0,0,0,1,5
179930704,179930706,1,22,0,0,0,0,3
179930704,179930708,1,22,0,0,0,1,1
181264344,181264345,2350,54,0,0,0,0,2
181266509,181266510,2350,113,0,0,0,0,3
181503298,181503300,80348,153,0,0,0,0,5
