,product_id,product_id_crawl,product_detail_id,color,is_genuine,is_used,is_imported_goods,seller,sell_price
765,130,195323206,195323210,Xanh,True,False,False,235971,5490000
766,130,195323206,195323210,Xanh,True,False,False,235971,5490000
767,130,195323206,195323210,Xanh,True,False,False,235971,5490000
768,131,151588148,151588150,Đen,True,False,False,1,5310000
769,131,151588148,151588150,Đen,True,False,False,1,5310000
770,131,158895857,158895859,Xanh,True,False,False,162514,5839000
771,131,158895857,158895861,Đen,True,False,False,162514,5839000
772,131,160797086,160797088,Đen,True,False,False,245735,6690000
773,131,160797086,160797088,Đen,True,False,False,245735,6690000
774,132,140184098,140184100,Xanh,True,False,False,29952,1439000
775,133,67910637,114644639,Trắng,True,False,False,197113,3190000
776,133,67910637,114644641,Đen,True,False,False,197113,3190000
777,133,67910637,114644642,Xanh,True,False,False,197113,3190000
778,133,67910637,114644643,Trắng,True,False,False,197113,3290000
779,133,67910637,114644644,Xanh,True,False,False,197113,3290000
780,133,67910637,114644640,Đen,True,False,False,197113,3290000
781,134,127076439,127076446,Đen,True,False,False,1,7750000
782,135,127058581,127058583,Xám,True,False,False,1,8550000
783,136,186591556,186591561,Xám,True,False,True,39195,10990000
784,137,191267387,191267388,,True,False,False,68127,7790000
785,137,191267387,191267388,,True,False,False,68127,7790000
786,137,191267387,191267388,,True,False,False,68127,7790000
787,138,195334253,195334266,,True,False,False,122357,8990000
788,138,195334253,195334255,,True,False,False,122357,7990000
789,138,195334253,195334257,,True,False,False,122357,8990000
790,138,195334253,195334263,,True,False,False,122357,7990000
791,138,195334253,195334259,Bạc,True,False,False,122357,7990000
792,139,195311658,195311660,,True,False,False,122357,7290000
793,139,195311658,195311668,Bạc,True,False,False,122357,7290000
794,139,195311658,195311664,,True,False,False,122357,7290000
795,139,195311658,195311666,,True,False,False,122357,8290000
796,139,195311658,195311662,,True,False,False,122357,8290000
797,140,195318889,195318893,,True,False,False,122357,6240000
798,140,195318889,195318897,,True,False,False,122357,6240000
799,141,168365980,168365982,Đen,True,False,False,68127,5890000
800,141,168365980,168365992,Xanh,True,False,False,68127,6890000
801,142,126682340,126682346,Xám,True,False,False,162514,3579000
802,142,126682340,126682344,Trắng,True,False,False,162514,3579000
803,142,126682340,126682342,Xanh,True,False,False,162514,3659000
804,142,121744434,121744440,Trắng,True,False,False,29952,3589000
805,142,121744434,121744436,Xám,True,False,False,29952,3589000
806,143,181699158,181699176,Xám,True,False,False,150440,4790000
807,143,181699158,181699174,Xám,True,False,False,150440,4090000
808,144,189677315,189677319,Xám,True,False,False,86805,2890000
809,144,189677315,189677319,Xám,True,False,False,86805,2890000
810,144,189677315,189677319,Xám,True,False,False,86805,2890000
811,144,189677315,189677322,Bạc,True,False,False,86805,2890000
812,144,189677315,189677322,Bạc,True,False,False,86805,2890000
813,144,189677315,189677322,Bạc,True,False,False,86805,2890000
814,144,189677315,189677317,Xanh,True,False,False,86805,2890000
815,144,189677315,189677317,Xanh,True,False,False,86805,2890000
816,144,189677315,189677317,Xanh,True,False,False,86805,2890000
817,144,189466001,189466003,,True,False,False,162514,2369000
818,144,189466001,189466005,Bạc,True,False,False,162514,2369000
819,144,189466001,189466007,Xám,True,False,False,162514,2369000
820,144,191629873,191629875,Xám,True,False,False,20704,2390000
821,144,191629873,191629877,Xanh,True,False,False,20704,2390000
822,144,191629873,191629879,Bạc,True,False,False,20704,2390000
823,144,190547041,190547045,Bạc,True,False,False,29952,2339000
824,144,190547041,190547043,Xám,True,False,False,29952,2339000
825,144,190547041,190547047,Xanh,True,False,False,29952,2339000
826,145,195330986,195330988,Xanh,True,False,False,122357,2490000
827,145,195330986,195330996,Bạc,True,False,False,122357,2490000
828,145,195330986,195330992,Xám,True,False,False,122357,2490000
829,146,191916060,191916064,Xám,True,False,False,63,2320000
830,146,191916060,191916062,Xám,True,False,False,63,2320000
831,146,191916060,191916066,Xanh dương,True,False,False,63,2320000
832,147,172589109,172589113,Xanh Dương,True,False,False,179232,3259000
833,147,172589109,172589115,Xám,True,False,False,162514,3266000
834,147,172589109,172589115,Xám,True,False,False,162514,3266000
835,147,170775712,170775714,Xám,True,False,False,29952,3269000
836,147,170775712,170775716,Xanh,True,False,False,29952,3269000
837,147,179589103,179589105,Đen,True,False,False,179232,3259000
838,147,188837747,188837748,Xanh,True,False,False,212607,3280000
839,147,188837747,188837748,Xanh,True,False,False,212607,3280000
840,147,195231233,195231235,Xanh,True,False,False,122357,3250000
841,147,195231233,195231237,Xám,True,False,False,122357,3250000
842,147,171897574,171897590,Xanh,True,False,False,20704,3333000
843,147,171897574,171897580,Xám,True,False,False,20704,3333000
844,147,181699370,181699378,Xanh Dương,True,False,False,150440,3890000
845,147,188835531,188835532,Xám,True,False,False,212607,3280000
846,147,188835531,188835532,Xám,True,False,False,212607,3280000
847,149,57809866,57809868,Xám,True,False,False,53024,2600000
848,149,57809866,57809868,Xám,True,False,False,53024,2600000
849,149,57809866,57809868,Xám,True,False,False,53024,2600000
850,149,57809866,57809868,Xám,True,False,False,53024,2600000
851,149,57809866,57809868,Xám,True,False,False,53024,2600000
852,149,57809866,57809868,Xám,True,False,False,53024,2600000
853,149,57809866,57809868,Xám,True,False,False,53024,2600000
854,149,57809866,57809868,Xám,True,False,False,53024,2600000
855,149,57809866,57809868,Xám,True,False,False,53024,2600000
856,149,57809866,57809868,Xám,True,False,False,53024,2600000
857,149,57809866,57809870,Xanh,True,False,False,750,2990000
858,149,57809866,57809870,Xanh,True,False,False,750,2990000
859,149,57809866,57809870,Xanh,True,False,False,750,2990000
860,149,57809866,57809870,Xanh,True,False,False,750,2990000
861,149,57809866,57809870,Xanh,True,False,False,750,2990000
862,149,57809866,57809870,Xanh,True,False,False,750,2990000
863,149,57809866,57809870,Xanh,True,False,False,750,2990000
864,149,57809866,57814361,Xanh,True,False,False,750,2990000
865,149,57809866,57814361,Xanh,True,False,False,750,2990000
866,149,57809866,57814361,Xanh,True,False,False,750,2990000
867,149,57809866,57814361,Xanh,True,False,False,750,2990000
868,149,57809866,57814361,Xanh,True,False,False,750,2990000
869,149,57809866,57814361,Xanh,True,False,False,750,2990000
870,149,57809866,57814361,Xanh,True,False,False,750,2990000
871,149,57809866,57814361,Xanh,True,False,False,750,2990000
872,149,57809866,196161253,Xanh Dương,True,False,False,1,2040000
873,149,172329599,172331438,Xanh lá,True,False,False,179232,2039000
874,149,172329599,172330313,Đen,True,False,False,179232,2039000
875,149,172329599,172331261,Xanh,True,False,False,179232,2039000
876,150,133811136,189106429,Cam,True,False,False,1,2790000
877,150,172334001,172334005,Xanh,True,False,False,179232,2899000
878,150,172334001,172334003,Đen,True,False,False,179232,2899000
879,150,172335599,172338065,Đen,True,False,False,179232,2549000
880,150,172335599,172339952,Xanh,True,False,False,179232,2549000
881,150,189175871,189175872,Tím,True,False,False,212607,3090000
882,150,189175871,189175872,Tím,True,False,False,212607,3090000
883,150,59519631,75368378,,True,False,False,750,3990000
884,150,189174390,189174391,Xám,True,False,False,212607,3090000
885,150,189174390,189174391,Xám,True,False,False,212607,3090000
886,150,189174390,189174391,Xám,True,False,False,212607,3090000
887,151,198648645,198648647,Đen,True,False,False,1,2030000
888,151,198648645,198648649,Xanh,True,False,False,1,2030000
889,151,198363821,198363825,Xanh,True,False,False,122357,1990000
890,151,198363821,198363827,,True,False,False,122357,1990000
891,151,198363821,198363823,Xanh,True,False,False,122357,1990000
892,151,198968094,198968096,Đen,True,False,False,29952,1969000
893,151,199196755,199734658,Đen,True,False,False,162514,1959000
894,151,199901837,199901839,Đen,True,False,False,150440,2190000
895,152,101615454,102653829,Trắng,True,False,False,1,4710000
896,152,101615454,102653828,Xanh Dương,True,False,False,1,4570000
897,152,143384981,164246622,Trắng,True,False,False,29952,4789000
898,152,102565233,102565272,Xanh,True,False,False,20704,4790000
899,152,102565233,102565284,Xám,True,False,False,20704,6990000
900,153,160801751,166542228,Xám,True,False,False,162514,4129000
901,153,160801751,166542228,Xám,True,False,False,162514,4129000
902,153,160801751,166542227,Xanh Dương,True,False,False,162514,4129000
903,153,160801751,166542227,Xanh Dương,True,False,False,162514,4129000
904,153,160801751,166542226,Xanh Dương,True,False,False,1,4090000
905,153,160819119,167208180,Xám,True,False,False,34716,4790000
906,153,160819119,167208180,Xám,True,False,False,34716,4790000
907,153,160819119,167208180,Xám,True,False,False,34716,4790000
908,153,160819119,167208181,Xanh,True,False,False,34716,4790000
909,153,160819119,167208181,Xanh,True,False,False,34716,4790000
910,153,160819119,167208181,Xanh,True,False,False,34716,4790000
911,153,160819119,167208184,Xanh,True,False,False,34716,4790000
912,153,160819119,167208184,Xanh,True,False,False,34716,4790000
913,153,160819119,167208184,Xanh,True,False,False,34716,4790000
914,153,195436019,195436029,Xanh,True,False,False,122357,4190000
915,153,195436019,195436025,Xám,True,False,False,122357,4190000
916,153,163039754,163039764,Xanh Dương,True,False,False,20704,4240000
917,153,163039754,163039770,Xám,True,False,False,20704,4240000
918,153,160801738,167207760,Xám,True,False,False,34716,4390000
919,153,169744019,171587953,Xám,True,False,False,34716,4690000
920,153,169744019,171587953,Xám,True,False,False,34716,4690000
921,153,167383164,167383171,,True,False,False,34716,4690000
922,153,188845278,188845279,Xanh,True,False,False,212607,3990000
923,153,188845278,188845279,Xanh,True,False,False,212607,3990000
924,153,188845278,188845279,Xanh,True,False,False,212607,3990000
925,153,188845278,188845279,Xanh,True,False,False,212607,3990000
926,153,188845278,188845279,Xanh,True,False,False,212607,3990000
927,153,188845278,188845279,Xanh,True,False,False,212607,3990000
928,154,181503298,181503304,,False,False,False,80348,4090000
929,156,169547788,169937787,Xanh Dương,True,False,False,29952,6489000
930,156,169547788,169937786,Xám,True,False,False,29952,6489000
931,156,169547788,177781697,Trắng,True,False,False,29952,6489000
932,156,172160182,172160188,Xanh,True,False,False,20704,7490000
933,156,188868071,188868072,Xám,True,False,False,212607,6490000
934,156,188868071,188868072,Xám,True,False,False,212607,6490000
935,156,188870406,188870407,Xanh,True,False,False,212607,6490000
936,156,188870406,188870407,Xanh,True,False,False,212607,6490000
937,157,172175893,172175899,Xám,True,False,False,20704,7839000
938,157,172175893,172175895,Xanh,True,False,False,20704,7839000
939,157,169756083,169756085,Xám,True,False,False,162514,7859000
940,157,190691224,190691226,Xám,True,False,False,150440,8130000
941,157,169520871,169520877,Trắng,True,False,False,29952,7789000
942,157,169520871,169520875,Xanh Dương,True,False,False,29952,7789000
943,157,169520871,169520873,Xám,True,False,False,29952,7789000
944,159,164960337,164960341,Xanh,True,False,False,20704,5789000
945,159,164960337,200561063,Xám,True,False,False,20704,5790000
946,159,166438257,166438259,Trắng,True,False,False,162514,5659000
947,159,166438257,166438261,Xanh Dương,True,False,False,162514,5659000
948,159,166438257,166438263,Xám,True,False,False,162514,5659000
949,159,165965622,165965624,Xám,True,False,False,86805,6690000
950,159,165965622,165965624,Xám,True,False,False,86805,6690000
951,159,165965622,179439750,Xanh Dương,True,False,False,86805,6690000
952,159,165965622,179439750,Xanh Dương,True,False,False,86805,6690000
953,159,188848998,188848999,Xanh,True,False,False,212607,5650000
954,159,188848998,188848999,Xanh,True,False,False,212607,5650000
955,159,188849154,188849155,Xám,True,False,False,212607,5650000
956,159,188849154,188849155,Xám,True,False,False,212607,5650000
957,159,188849154,188849155,Xám,True,False,False,212607,5650000
958,161,179554879,179554881,Đen,False,False,False,80348,5890000
959,161,179554879,179554887,Xanh,False,False,False,80348,6890000
960,162,161178498,161178505,Xám,True,False,False,259709,1890000
961,163,161158099,161158101,Xanh,True,False,False,259709,2590000
962,163,161158099,161158103,Xám,True,False,False,259709,2590000
963,164,181216830,181216834,,True,False,False,259709,3790000
964,164,181216830,181216836,Xám,True,False,False,259709,3790000
965,165,162574433,162574437,,True,False,False,259709,13490000
966,166,162574450,162574458,,True,False,False,259709,15990000
967,166,162574450,162574458,,True,False,False,259709,15990000
